power,cruise speed,bandwidth,quality,illuminance,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3,req_4,req_5
60.0,2.6908,47.8627,1.0,24858.6925,1.0,69.4062,9.3299,0.0,True,True,True,True,True,True
75.0,1.8489,38.8117,2.0,83756.6821,1.0,114.6135,3.2994,1.0,True,True,True,True,True,True
40.0,4.7613,14.2781,2.0,110156.4912,0.0,71.3064,9.2227,1.0,False,False,True,True,True,True
85.0,1.6275,26.1341,0.0,85374.4755,2.0,9.1029,0.7209,1.0,False,False,True,True,True,True
55.0,3.8209,29.1881,2.0,96004.5098,0.0,118.2505,3.302,1.0,True,True,True,True,True,True
47.0,4.9352,25.178,2.0,70566.3183,1.0,93.5635,4.7479,1.0,False,False,True,True,True,True
55.0,3.5097,30.6028,0.0,91427.4592,1.0,6.2203,4.8045,1.0,False,False,True,True,True,True
36.0,4.7105,49.6479,0.0,101404.9106,0.0,3.5106,4.9474,0.0,False,True,True,True,True,True
14.0,1.3921,40.1972,0.0,64418.3524,2.0,65.4618,0.2439,1.0,True,True,True,True,True,True
76.0,4.5763,45.51,0.0,77730.337,0.0,78.2847,8.3203,1.0,False,True,True,True,True,True
74.0,2.7628,38.1833,1.0,93796.162,0.0,97.7917,4.0289,0.0,True,True,True,True,True,True
52.0,3.4157,30.9778,1.0,68182.9914,2.0,69.7764,1.95,1.0,True,True,True,True,True,True
96.0,3.8515,45.911,1.0,80482.5298,2.0,118.8332,1.4926,0.0,True,True,True,True,True,True
93.0,0.3103,10.6518,1.0,40769.9866,0.0,104.526,5.7936,1.0,True,True,True,True,True,True
65.0,3.0766,25.5945,2.0,75135.5506,0.0,7.8046,8.9927,0.0,False,True,True,True,True,True
90.0,1.2021,43.4849,2.0,77278.8489,2.0,79.1638,7.0259,0.0,False,False,True,True,True,True
4.0,4.9347,26.8859,2.0,107604.7315,1.0,26.7066,4.3108,0.0,False,False,False,True,True,True
42.0,4.4117,19.1005,0.0,9859.8804,2.0,76.5449,7.5586,1.0,True,True,True,True,True,True
71.0,0.1791,16.9623,0.0,84617.3206,0.0,118.36,3.7232,0.0,True,True,True,True,True,True
17.0,3.4064,19.3715,2.0,19723.6869,1.0,76.2491,9.2947,1.0,True,True,True,True,True,True
74.0,4.0931,25.2619,0.0,112556.3317,2.0,60.7708,9.2742,0.0,False,False,True,True,True,True
1.0,1.212,17.7811,1.0,46313.7765,1.0,67.4315,2.0983,1.0,True,True,True,True,True,True
54.0,1.6509,19.6209,0.0,49222.5219,0.0,48.3685,3.8312,0.0,True,True,True,True,True,True
71.0,4.7638,38.2969,1.0,16201.6448,1.0,17.5768,0.4185,1.0,False,False,False,False,True,True
41.0,0.1598,15.3866,0.0,34690.2705,1.0,96.2136,9.3947,1.0,True,True,True,True,True,True
21.0,0.4996,44.2704,1.0,95085.1937,2.0,108.6251,2.1989,1.0,True,True,True,True,True,True
27.0,0.6949,28.1229,2.0,117453.1033,2.0,67.7674,8.0643,1.0,False,False,True,True,True,True
10.0,3.0558,44.414,2.0,81551.5095,2.0,99.119,9.5341,1.0,True,True,True,True,True,True
79.0,1.8294,12.3563,1.0,117698.2942,1.0,54.3102,4.5817,0.0,True,True,True,True,True,True
77.0,1.3944,27.1165,0.0,119544.1287,2.0,11.1625,8.6464,1.0,True,True,True,True,True,True
29.0,3.1947,27.4604,2.0,11815.7401,1.0,25.7738,0.0557,0.0,False,False,False,True,True,True
46.0,4.9086,21.9602,0.0,37480.3657,2.0,85.1759,4.1238,0.0,False,False,True,True,True,True
50.0,0.9125,10.4582,1.0,43716.0972,0.0,83.382,5.2646,0.0,True,True,True,True,True,True
64.0,2.4112,25.8588,2.0,71508.0021,1.0,1.9464,5.8485,0.0,True,True,True,True,True,True
15.0,1.2753,49.1481,0.0,48913.456,1.0,8.71,3.0828,1.0,False,False,True,True,True,True
85.0,2.3127,37.5595,2.0,110737.4998,2.0,33.6263,3.5234,0.0,False,False,True,True,True,True
82.0,0.2493,48.8532,1.0,69165.1807,0.0,8.1268,9.5001,0.0,False,True,True,True,True,True
95.0,0.2307,43.7872,1.0,8041.1967,2.0,88.0938,8.5745,0.0,False,True,True,True,True,True
22.0,1.6506,36.5213,1.0,74057.6776,1.0,28.9151,7.8863,0.0,False,False,False,True,True,True
52.0,4.4482,33.8345,0.0,47729.0991,1.0,26.4008,5.0999,1.0,False,False,False,True,True,True
18.0,1.7876,47.9887,0.0,59207.3546,1.0,94.0204,2.3829,0.0,True,True,True,True,True,True
76.0,4.4961,19.9993,0.0,10706.2558,0.0,91.8396,0.0634,1.0,False,True,True,True,True,True
57.0,3.6388,23.1159,1.0,115550.6597,2.0,73.4989,1.6271,0.0,True,True,True,True,True,True
48.0,4.8866,36.2294,0.0,63096.1838,0.0,56.5287,7.619,0.0,False,True,True,True,True,True
5.0,1.7103,16.2019,2.0,73362.9864,2.0,85.3766,4.2766,1.0,False,True,True,True,True,True
86.0,3.9409,43.6682,1.0,95130.0175,1.0,118.5983,2.1969,0.0,True,True,True,True,True,True
1.0,0.5702,45.3792,2.0,701.4067,2.0,47.6983,4.8495,0.0,True,True,True,True,True,True
57.0,2.8341,13.4637,0.0,81199.8882,1.0,69.4944,3.5091,1.0,True,True,True,True,True,True
44.0,1.9917,39.8107,0.0,26574.1006,0.0,85.6546,3.3078,0.0,True,True,True,True,True,True
87.0,1.3533,44.2084,0.0,19601.475,2.0,78.0795,8.4357,0.0,False,False,True,True,True,True
13.0,4.9288,34.8344,0.0,74074.5533,1.0,111.063,6.8411,1.0,False,False,True,False,True,True
64.0,1.2911,43.1509,2.0,23946.4005,1.0,34.4144,1.9314,1.0,False,False,True,True,True,True
33.0,4.8766,18.5367,2.0,49589.4973,0.0,35.3754,2.9604,1.0,False,False,False,True,True,True
7.0,2.0886,24.1622,0.0,67195.9038,0.0,32.4927,3.9141,1.0,False,False,True,True,True,True
82.0,2.8453,16.9876,1.0,53544.0668,0.0,30.1006,7.5877,0.0,False,False,False,True,True,True
28.0,3.2731,49.3844,2.0,52766.7529,0.0,82.4691,8.8631,0.0,False,True,True,True,True,True
28.0,4.5516,18.3867,0.0,100889.7445,0.0,32.1197,6.8149,0.0,False,False,False,True,True,True
40.0,1.3087,41.5212,0.0,20830.1866,0.0,102.6178,0.4973,1.0,True,True,True,True,True,True
100.0,4.3298,49.8949,0.0,110146.1166,1.0,11.8132,6.6108,1.0,False,False,True,True,True,True
73.0,2.2456,15.245,1.0,95376.2889,1.0,49.3289,5.1649,0.0,True,True,True,True,True,True
47.0,1.6366,18.759,0.0,68317.4543,2.0,21.0178,0.8299,1.0,False,False,False,True,True,True
18.0,3.6629,24.2295,0.0,11162.7966,1.0,52.8531,0.2309,1.0,False,True,True,True,True,True
85.0,0.8762,10.4942,2.0,118692.4441,0.0,89.9664,1.1516,0.0,True,True,True,True,True,True
22.0,0.7212,33.7228,1.0,33488.2517,2.0,0.2647,8.3636,1.0,True,True,True,True,True,True
0.0,3.7907,20.6006,0.0,15143.6416,2.0,1.6985,7.995,0.0,False,False,True,True,True,True
49.0,4.7119,23.7067,2.0,12240.1247,2.0,37.8253,4.5869,0.0,False,False,True,True,True,True
35.0,2.9024,42.7087,2.0,74896.982,1.0,98.408,7.0816,0.0,False,True,True,True,True,True
72.0,4.1763,43.7203,2.0,32042.8094,1.0,18.5826,7.541,1.0,False,False,False,True,True,True
51.0,2.2718,49.2774,2.0,61180.4018,0.0,34.772,6.0383,0.0,False,False,False,True,True,True
6.0,1.4487,24.8112,1.0,66981.8064,2.0,51.0749,6.6669,0.0,False,False,True,True,True,True
82.0,1.9214,39.7957,1.0,107938.6125,2.0,113.3825,9.5221,1.0,True,True,True,True,True,True
63.0,2.5453,25.2722,0.0,6113.0057,2.0,99.5479,4.645,1.0,True,True,True,True,True,True
79.0,2.7239,22.4015,0.0,69042.7086,2.0,41.4785,5.8801,1.0,True,True,True,True,True,True
79.0,4.7436,15.05,0.0,110948.989,2.0,74.3383,4.9705,0.0,False,False,True,True,True,True
17.0,1.4652,27.1752,2.0,117705.3297,0.0,94.9758,1.0308,0.0,True,True,True,True,True,True
34.0,4.2616,20.3019,2.0,61322.8463,1.0,113.3384,6.709,0.0,True,True,True,True,True,True
99.0,3.9321,32.3382,1.0,83289.7403,2.0,40.558,0.1966,0.0,True,True,True,True,True,True
70.0,0.1422,17.4075,1.0,98209.9092,1.0,92.1309,7.6498,1.0,True,True,True,True,True,True
51.0,0.6809,37.6484,2.0,28928.2025,1.0,6.2029,6.3816,0.0,True,True,True,True,True,True
34.0,3.5742,35.1911,1.0,101871.7824,0.0,8.7671,4.3612,0.0,False,False,True,True,True,True
92.0,2.6189,17.2818,0.0,118781.3064,2.0,67.1952,6.492,0.0,True,True,True,True,True,True
49.0,4.9955,31.5149,0.0,12005.0205,2.0,119.0321,1.7862,0.0,False,True,True,True,True,True
66.0,4.5442,12.4672,0.0,36800.8774,0.0,19.6955,9.6612,1.0,False,False,False,True,True,True
84.0,4.9707,19.2575,1.0,53934.0241,0.0,88.1654,9.3791,0.0,False,False,True,True,True,True
58.0,1.7818,39.1881,2.0,4933.1563,2.0,101.6454,0.5209,0.0,True,True,True,True,True,True
93.0,1.2971,24.9017,0.0,118664.7104,2.0,34.2359,8.8296,1.0,True,True,True,True,True,True
45.0,2.7631,16.1038,0.0,100916.3904,2.0,106.0399,1.2547,1.0,True,True,True,True,True,True
27.0,1.8609,41.5767,2.0,80733.6932,0.0,86.2711,4.1073,1.0,True,True,True,True,True,True
1.0,2.1733,31.2961,0.0,78779.2763,2.0,29.4673,0.8787,1.0,False,False,False,True,True,True
73.0,0.2977,39.8261,2.0,98803.0878,0.0,43.2094,4.8305,1.0,True,True,True,True,True,True
31.0,4.6383,40.3612,1.0,70458.9668,0.0,88.8502,4.4745,1.0,True,True,True,True,True,True
57.0,2.1,28.8002,2.0,96879.4167,1.0,20.8489,3.2046,1.0,False,False,False,True,True,True
29.0,2.7377,22.8278,2.0,39828.3915,0.0,84.5324,6.16,1.0,True,True,True,True,True,True
46.0,1.2596,38.6186,1.0,112780.2924,1.0,15.743,8.0118,1.0,False,False,False,True,True,True
68.0,3.1989,29.4273,1.0,43234.7059,1.0,2.8648,1.4765,1.0,True,True,True,True,True,True
19.0,3.306,36.6348,1.0,117645.0185,1.0,33.9258,4.9924,1.0,False,True,True,True,True,True
7.0,1.7545,19.7844,0.0,85182.2345,2.0,81.7693,5.4804,1.0,True,True,True,True,True,True
77.0,2.7531,37.0957,1.0,78583.6179,0.0,83.8271,7.1011,0.0,True,True,True,True,True,True
100.0,4.2376,45.4885,2.0,80587.2106,1.0,11.6305,4.3711,0.0,False,False,False,True,True,True
40.0,2.1942,31.8748,0.0,58143.9533,2.0,102.9694,7.3956,0.0,True,True,True,True,True,True
33.0,4.2371,10.565,0.0,105740.942,2.0,10.2203,5.8094,1.0,False,False,True,True,True,True
19.0,3.9452,45.4797,0.0,29014.7243,2.0,53.1841,9.3845,0.0,False,True,True,True,True,True
71.0,1.9826,41.4961,1.0,116751.8687,0.0,74.0147,4.706,1.0,True,True,True,True,True,True
31.0,1.5684,47.1126,1.0,82159.7144,2.0,44.6152,5.0876,1.0,True,True,True,True,True,True
93.0,4.2801,31.8591,0.0,92347.5503,0.0,78.0644,1.8879,1.0,True,True,True,True,True,True
53.0,1.7392,20.0347,0.0,109827.1398,1.0,109.8797,1.559,1.0,True,True,True,True,True,True
94.0,1.5119,30.549,1.0,90890.601,0.0,105.7487,1.1978,0.0,True,True,True,True,True,True
61.0,3.4461,12.0956,1.0,50441.3493,1.0,50.9899,3.5772,1.0,True,True,True,True,True,True
34.0,1.7113,37.6838,2.0,108475.7166,0.0,89.5844,1.1811,0.0,True,True,True,True,True,True
14.0,2.4313,32.2467,1.0,24438.7961,1.0,85.1252,5.8502,0.0,True,True,True,True,True,True
36.0,4.9355,16.359,0.0,62586.5271,1.0,23.1959,8.364,1.0,False,False,False,True,True,True
43.0,3.5393,39.6867,2.0,47323.3039,2.0,47.2566,0.8251,0.0,True,True,True,True,True,True
48.0,4.9244,40.6854,0.0,89329.6688,1.0,94.9734,9.6258,0.0,False,False,True,True,True,True
13.0,3.0727,13.656,2.0,44178.0226,0.0,9.0039,0.2635,1.0,False,False,False,True,True,True
2.0,4.9883,38.1106,2.0,88196.2861,0.0,106.084,4.9579,1.0,False,False,False,True,True,True
92.0,4.3488,40.2549,0.0,67966.9669,0.0,24.2866,1.7205,1.0,False,False,False,True,True,True
38.0,1.5346,42.8981,2.0,83806.5008,1.0,47.8705,5.9758,0.0,False,True,True,True,True,True
87.0,3.5173,13.7478,2.0,85782.3541,0.0,98.5343,6.4459,1.0,True,True,True,True,True,True
4.0,0.7318,20.7946,1.0,48491.7746,2.0,103.5711,0.3918,0.0,True,True,True,True,True,True
14.0,2.1498,25.6893,2.0,68729.6687,0.0,3.4051,8.8973,1.0,True,True,True,True,True,True
78.0,0.9794,13.3227,1.0,87002.06,1.0,79.4186,8.2615,1.0,True,True,True,True,True,True
25.0,3.8843,31.2944,2.0,85692.1908,2.0,40.1138,3.2023,1.0,True,True,True,True,True,True
88.0,3.3563,48.815,1.0,37248.0621,1.0,54.4354,3.1857,1.0,True,True,True,True,True,True
56.0,3.0355,21.4579,1.0,54314.0657,0.0,91.955,7.5889,1.0,True,True,True,True,True,True
18.0,3.7265,48.3659,2.0,46188.9088,1.0,75.2648,3.5355,0.0,True,True,True,True,True,True
77.0,0.2045,48.0343,0.0,45198.6372,2.0,108.2453,2.8007,0.0,True,True,True,True,True,True
87.0,3.9526,44.8277,2.0,69597.0048,2.0,56.2446,1.5871,1.0,True,True,True,True,True,True
12.0,1.1503,20.7528,1.0,16376.1416,0.0,93.4012,5.6325,1.0,True,True,True,True,True,True
17.0,1.8663,49.8241,1.0,48007.9461,1.0,101.1735,4.8979,0.0,True,True,True,True,True,True
69.0,0.8335,43.244,2.0,40597.2536,1.0,63.253,1.0405,0.0,True,True,True,True,True,True
95.0,4.6182,30.4775,2.0,43214.0947,1.0,95.0519,1.848,1.0,True,True,True,True,True,True
39.0,2.9866,45.6372,2.0,53885.9899,0.0,59.8172,1.7133,0.0,True,True,True,True,True,True
84.0,4.2437,12.8604,2.0,49133.832,0.0,2.9368,7.7724,1.0,True,True,True,True,True,True
89.0,4.5643,29.6783,1.0,27566.6901,1.0,1.0136,6.9472,0.0,True,True,True,True,True,True
87.0,1.4201,26.8106,0.0,38717.3454,2.0,102.8879,4.2015,1.0,True,True,True,True,True,True
61.0,4.2885,41.1642,0.0,42730.8937,1.0,102.8431,9.3175,0.0,False,True,True,True,True,True
30.0,1.1952,43.1336,1.0,118181.4468,2.0,103.8409,6.2776,0.0,True,True,True,True,True,True
23.0,2.0604,31.7111,2.0,43152.3702,1.0,100.8182,6.4186,1.0,False,True,True,True,True,True
78.0,3.5178,32.8932,1.0,119626.3671,1.0,54.3168,2.204,1.0,True,True,True,True,True,True
33.0,4.0253,31.7269,0.0,45098.0228,0.0,50.6771,1.3714,0.0,True,True,True,True,True,True
85.0,3.7745,26.317,1.0,96387.0959,2.0,65.5963,9.0129,1.0,True,True,True,True,True,True
15.0,3.4068,39.9061,2.0,99650.5978,2.0,73.4845,3.7284,0.0,True,True,True,True,True,True
8.0,1.7436,39.4262,2.0,30086.3968,2.0,76.3059,8.7136,1.0,True,True,True,True,True,True
56.0,0.4737,33.8042,0.0,114953.4406,0.0,34.3663,4.2282,0.0,False,True,True,True,True,True
69.0,1.9969,28.9423,2.0,92643.4655,1.0,26.4046,4.8731,0.0,False,False,False,True,True,True
17.0,2.7607,36.1928,0.0,87035.3462,1.0,104.198,0.4475,0.0,True,True,True,True,True,True
2.0,2.8579,16.0283,0.0,24634.8972,2.0,14.9822,3.3646,1.0,False,False,False,True,True,True
45.0,2.3329,17.2522,2.0,10971.2294,2.0,59.0888,3.3892,0.0,False,True,True,True,True,True
9.0,1.9101,17.1519,0.0,68228.0403,0.0,35.8393,9.7918,1.0,False,False,True,True,True,True
64.0,4.668,28.7443,2.0,6998.4145,1.0,83.2864,8.9317,1.0,False,False,False,True,True,True
5.0,1.5908,26.4674,0.0,711.351,2.0,12.5508,0.4219,0.0,False,False,False,True,True,True
28.0,0.4229,34.8618,0.0,57565.5345,2.0,67.9305,7.1033,0.0,False,True,True,True,True,True
47.0,1.3163,10.8008,2.0,111208.6088,2.0,75.7458,8.0461,0.0,False,False,False,True,True,True
29.0,4.5431,11.2219,2.0,110952.8697,2.0,15.7927,8.6001,1.0,False,False,False,True,True,True
45.0,4.3091,29.6504,1.0,117183.0521,2.0,13.076,8.0535,1.0,False,False,False,True,True,True
85.0,1.0186,28.8495,0.0,71269.7556,0.0,25.5384,3.415,1.0,False,False,False,True,True,True
46.0,0.4819,47.1401,1.0,71928.709,1.0,107.2692,6.5924,0.0,True,True,True,True,True,True
100.0,4.2481,10.5989,0.0,42217.7858,0.0,14.5402,6.2076,0.0,False,False,False,True,True,True
78.0,0.5578,20.9935,0.0,13773.8889,1.0,107.3115,3.5616,0.0,True,True,True,True,True,True
8.0,3.6,19.2215,2.0,110412.9662,2.0,56.3472,3.4558,1.0,True,True,True,True,True,True
78.0,4.7547,38.8615,1.0,74303.572,2.0,1.3503,0.8608,1.0,True,True,True,True,True,True
15.0,4.8605,49.1589,2.0,82932.2342,2.0,31.1087,1.8873,0.0,False,False,False,True,True,True
5.0,0.9501,18.824,1.0,94783.086,2.0,25.0787,2.5289,1.0,False,False,False,True,True,True
92.0,1.3158,43.9352,1.0,44697.8203,1.0,70.1948,9.576,1.0,False,True,True,True,True,True
34.0,3.3241,34.8792,2.0,84465.2357,1.0,52.3694,7.2867,0.0,False,True,True,True,True,True
3.0,2.5526,42.2328,0.0,42436.4847,0.0,37.5317,5.5862,0.0,True,True,True,True,True,True
27.0,4.1674,45.5693,0.0,33616.9622,0.0,2.7498,6.3055,0.0,True,True,True,True,True,True
51.0,2.1992,48.2877,2.0,20801.9933,2.0,20.1942,6.3446,1.0,False,False,False,True,True,True
23.0,0.9176,26.4692,0.0,91259.8206,1.0,48.24,9.2922,1.0,True,True,True,True,True,True
82.0,4.9056,43.537,2.0,60634.4448,1.0,109.716,5.3603,0.0,True,True,True,True,True,True
91.0,4.3883,34.0989,1.0,36524.9527,2.0,82.4223,8.8729,0.0,False,True,True,True,True,True
0.0,4.174,23.5494,1.0,97826.9964,2.0,48.1327,9.5977,1.0,False,True,True,True,True,True
81.0,4.3391,44.6806,0.0,50078.1092,0.0,33.1431,4.3303,0.0,False,False,False,True,True,True
31.0,2.81,23.9923,0.0,37067.3896,2.0,109.367,1.9028,1.0,True,True,True,True,True,True
35.0,2.7298,14.5071,2.0,107725.5231,0.0,30.9033,3.1072,0.0,False,True,True,True,True,True
80.0,4.1798,38.7657,0.0,37111.904,0.0,66.5035,0.0471,1.0,True,True,True,True,True,True
7.0,0.8827,28.4225,0.0,105253.4393,1.0,28.8102,1.9429,0.0,False,False,False,True,True,True
74.0,0.5905,10.1019,2.0,108421.3074,0.0,11.5061,4.9844,0.0,False,False,True,True,True,True
5.0,2.7819,20.5924,0.0,80401.0731,0.0,104.6708,1.6447,0.0,True,True,True,True,True,True
29.0,1.8461,27.1147,2.0,17878.039,1.0,110.151,9.6898,0.0,False,False,False,True,True,True
49.0,4.7987,19.6813,1.0,45754.2872,2.0,50.1985,9.1972,0.0,False,False,True,True,True,True
3.0,1.8356,10.0923,1.0,28542.485,0.0,17.193,2.8214,0.0,False,False,False,True,True,True
70.0,4.6901,35.8937,1.0,80958.1723,0.0,47.1424,7.095,0.0,True,True,True,False,True,True
14.0,1.7082,45.5265,0.0,84138.9063,1.0,42.4925,4.5568,0.0,True,True,True,True,True,True
89.0,4.575,11.7401,2.0,33639.3211,1.0,2.2902,5.3222,1.0,True,True,True,True,True,True
54.0,3.1512,32.4775,2.0,23325.7276,0.0,13.043,6.6946,1.0,False,True,True,True,True,True
13.0,1.4105,39.8368,1.0,67531.9173,0.0,52.1885,0.8666,1.0,True,True,True,True,True,True
87.0,4.3443,30.4948,2.0,7678.681,0.0,61.3394,8.6651,1.0,True,True,True,False,True,True
94.0,0.8635,10.2477,0.0,19500.1079,2.0,31.541,4.7084,1.0,False,False,True,True,True,True
100.0,1.9656,47.6457,1.0,107472.8174,0.0,47.7669,8.0738,1.0,True,True,True,True,True,True
7.0,2.4809,12.5245,2.0,81487.9242,2.0,31.5499,1.7219,0.0,False,False,False,True,True,True
82.0,4.5414,15.4809,1.0,4959.7289,0.0,76.6519,9.2826,1.0,False,True,True,True,True,True
82.0,2.8,40.3638,1.0,47081.3525,1.0,85.0958,2.2798,0.0,True,True,True,True,True,True
48.0,2.9526,45.0356,0.0,84693.9784,0.0,117.8326,9.322,1.0,True,True,True,True,True,True
1.0,0.0098,21.7908,2.0,100115.3403,0.0,35.0166,6.4062,1.0,False,False,True,True,True,True
90.0,2.1005,43.5431,1.0,72019.8272,2.0,3.259,3.6781,1.0,True,True,True,True,True,True
0.0,1.9817,35.288,1.0,75295.7885,1.0,116.5894,1.1108,0.0,True,True,True,True,True,True
23.0,4.7032,38.0239,0.0,108708.3877,2.0,95.739,3.6483,1.0,False,True,True,True,True,True
53.0,3.6058,35.0904,2.0,94525.2172,2.0,81.4198,9.4834,0.0,False,False,True,True,True,True
51.0,4.0065,28.2092,0.0,66939.7457,1.0,63.3378,1.0013,0.0,False,True,True,True,True,True
88.0,0.1176,45.4233,1.0,100697.3005,2.0,51.6837,4.1745,0.0,True,True,True,True,True,True
84.0,1.2705,18.2918,1.0,69548.8691,1.0,34.281,4.9585,1.0,False,True,True,True,True,True
38.0,4.8727,24.9142,1.0,111333.558,2.0,80.2629,4.2202,1.0,False,False,True,True,True,True
81.0,0.6729,45.9637,1.0,8588.6834,1.0,61.6713,6.0758,0.0,True,True,True,True,True,True
64.0,3.7377,44.1703,0.0,32241.5547,1.0,8.6306,1.6847,1.0,False,False,True,True,True,True
8.0,3.4746,40.4977,1.0,70480.4161,2.0,60.2902,9.7432,1.0,True,True,True,True,True,True
70.0,1.6166,11.9988,0.0,46858.58,1.0,104.376,8.1119,1.0,False,True,True,True,True,True
27.0,0.7702,45.7107,1.0,17224.5393,0.0,84.4898,1.7824,0.0,True,True,True,True,True,True
47.0,2.1697,17.2338,0.0,99004.9011,1.0,79.1359,3.3784,0.0,True,True,True,True,True,True
19.0,2.1106,37.2747,2.0,48595.2981,2.0,102.104,3.3301,1.0,True,True,True,True,True,True
83.0,0.285,46.8187,2.0,83186.0651,2.0,59.7288,1.6963,1.0,True,True,True,True,True,True
46.0,3.6834,11.8532,2.0,83317.4366,2.0,71.4229,3.3302,1.0,True,True,True,True,True,True
21.0,2.6717,19.0303,1.0,15266.0804,2.0,72.2716,1.2691,1.0,True,True,True,True,True,True
57.0,1.2466,44.3054,2.0,43413.7403,0.0,67.5103,2.7612,1.0,True,True,True,True,True,True
32.0,2.5041,12.3891,2.0,18618.1032,2.0,56.335,9.9282,0.0,False,False,True,True,True,True
48.0,0.3376,25.7649,1.0,90352.0307,0.0,41.0235,9.6525,1.0,True,True,True,True,True,True
29.0,1.2691,18.618,1.0,5177.0367,1.0,95.6912,3.5223,0.0,True,True,True,True,True,True
19.0,3.2541,41.0418,0.0,40004.317,2.0,12.6641,0.2727,1.0,False,False,False,True,True,True
44.0,2.5597,38.0034,1.0,47313.0339,0.0,92.5286,0.8108,0.0,True,True,True,True,True,True
9.0,1.1415,16.3642,2.0,92264.9341,1.0,22.7274,6.5751,0.0,False,False,False,True,True,True
86.0,2.6748,28.0747,1.0,74580.7866,0.0,50.9136,4.5524,1.0,True,True,True,True,True,True
5.0,3.1645,36.6852,1.0,18801.4132,0.0,43.3405,3.0128,0.0,True,True,True,True,True,True
81.0,3.6808,16.8467,0.0,63923.9156,0.0,0.8743,0.2447,1.0,True,True,True,True,True,True
69.0,2.1184,33.845,1.0,39720.5606,0.0,68.0265,3.2894,0.0,True,True,True,True,True,True
64.0,3.6693,24.5242,2.0,27818.3798,1.0,77.3823,2.203,1.0,True,True,True,True,True,True
7.0,3.3135,10.3227,1.0,107023.7308,1.0,74.7225,8.1979,1.0,True,True,True,True,True,True
74.0,2.355,22.3334,0.0,36724.2965,1.0,54.3318,1.5918,1.0,True,True,True,True,True,True
1.0,2.9094,46.8248,2.0,92944.4744,1.0,51.0046,7.5329,1.0,True,True,True,True,True,True
91.0,2.6513,25.1884,1.0,95109.9432,1.0,6.0005,3.3448,1.0,False,True,True,True,True,True
52.0,0.2948,49.6826,2.0,32342.8058,1.0,117.676,2.7476,0.0,True,True,True,True,True,True
6.0,1.9451,27.7384,1.0,103035.8711,0.0,86.4273,8.7611,0.0,True,True,True,True,True,True
57.0,0.7041,41.1015,0.0,111422.026,0.0,62.1213,9.0932,1.0,True,True,True,True,True,True
96.0,2.9699,23.1033,1.0,65261.3789,1.0,66.3965,5.6622,0.0,True,True,True,True,True,True
21.0,4.8144,16.1272,2.0,24722.5045,2.0,84.8437,2.9515,0.0,False,False,False,True,True,True
87.0,3.1245,42.9279,1.0,119141.5466,0.0,5.8681,8.278,0.0,True,True,True,True,True,True
64.0,0.58,16.9797,2.0,101642.039,0.0,78.6065,7.7775,0.0,False,False,True,True,True,True
50.0,4.8251,37.8157,2.0,73581.1052,1.0,114.6842,5.491,1.0,True,True,True,False,True,True
15.0,2.5445,42.8045,2.0,100378.5366,0.0,23.2944,8.5265,0.0,False,False,False,True,True,True
2.0,4.1211,25.4695,2.0,52896.7853,1.0,73.3714,2.8474,1.0,True,True,True,True,True,True
18.0,1.9963,25.0318,1.0,39302.8062,2.0,93.6816,7.5345,1.0,True,True,True,True,True,True
65.0,1.7206,32.9312,0.0,8327.2183,1.0,83.131,6.8907,1.0,True,True,True,True,True,True
42.0,1.3513,18.4148,2.0,5958.3745,1.0,106.2276,1.4884,1.0,True,True,True,True,True,True
81.0,2.6853,46.7334,0.0,74814.5775,1.0,52.7598,9.8691,0.0,True,True,True,True,True,True
29.0,3.3649,10.0415,2.0,77612.3932,0.0,114.2346,8.6322,0.0,True,True,True,True,True,True
19.0,1.8401,25.2655,0.0,92551.8721,0.0,94.4233,7.2516,1.0,True,True,True,True,True,True
78.0,3.2252,40.6065,2.0,84796.435,2.0,116.1906,5.2653,0.0,True,True,True,True,True,True
37.0,1.2156,16.3723,0.0,116388.3781,1.0,10.2843,4.0697,1.0,False,False,True,True,True,True
67.0,4.3433,43.7089,1.0,34657.3526,2.0,101.9752,6.3164,1.0,False,False,True,True,True,True
46.0,0.8337,34.9639,1.0,81650.5435,1.0,2.5077,8.5014,1.0,True,True,True,True,True,True
